observed_on,user_id,created_at,taxon_family_name,taxon_genus_name,taxon_species_name,broader,establishment_means
10/12/2021,2531563,2021-12-10 06:10:47 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
16/12/2021,2488549,2021-12-16 10:03:19 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
30/12/2021,3880468,2021-12-30 13:54:43 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
1/01/2022,265090,2022-01-01 23:54:44 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
9/01/2022,3880468,2022-01-09 12:36:27 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
9/01/2022,3880468,2022-01-09 12:36:31 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
29/12/2019,5283632,2022-01-10 09:22:59 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
6/02/2022,4194794,2022-02-06 00:46:44 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
23/01/2022,2665854,2022-02-10 06:23:09 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
5/04/2022,4743351,2022-04-06 05:37:17 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
30/04/2022,1138587,2022-04-30 08:39:44 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
30/04/2022,1138587,2022-04-30 09:48:55 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
18/01/1988,717200,2022-06-17 02:20:51 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
26/06/2022,2322306,2022-06-27 22:50:35 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
24/07/2022,2488549,2022-07-24 03:56:24 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
24/07/2022,265090,2022-07-25 09:44:12 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
30/07/2022,4743351,2022-08-01 12:37:34 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
5/08/2022,3978191,2022-08-05 09:53:06 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
25/09/2022,6191318,2022-09-26 01:24:13 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
13/11/2022,4916136,2022-11-13 06:35:48 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
18/11/2022,3721620,2022-11-19 06:28:08 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
25/09/2022,4743351,2022-12-22 10:42:27 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
25/12/2022,1175154,2022-12-25 08:50:18 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
1/01/2023,3978191,2023-01-01 13:08:40 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
12/02/2023,4743351,2023-02-13 10:50:57 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
20/02/2023,6230981,2023-02-19 23:40:36 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
9/03/2023,1658043,2023-03-13 07:22:32 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
2/07/2023,6261179,2023-07-02 03:11:33 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
16/07/2023,7001195,2023-07-16 05:38:37 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
11/08/2023,4743351,2023-08-12 12:27:04 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
25/08/2023,6196075,2023-08-26 07:06:37 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
26/08/2023,1175154,2023-08-26 07:57:28 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
23/09/2023,4846564,2023-09-24 10:43:11 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
20/09/2023,5435930,2023-09-25 12:15:25 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
28/10/2023,6585857,2023-10-28 05:18:54 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
11/11/2023,6209647,2023-11-14 08:13:23 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
27/12/2023,3866035,2023-12-27 05:34:00 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
17/12/2023,3978191,2023-12-28 09:31:51 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
28/12/2023,7464766,2023-12-28 10:01:25 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
28/12/2023,7464766,2023-12-31 00:12:30 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
28/12/2023,7464766,2024-01-01 11:10:19 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
2/01/2024,1138587,2024-01-02 09:03:03 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
11/02/2024,4672448,2024-02-11 03:57:16 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
14/09/2022,745089,2024-03-29 04:18:18 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
21/04/2024,265090,2024-04-21 05:02:26 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
21/04/2024,265090,2024-04-21 05:40:26 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
26/01/2023,8088598,2024-05-03 04:14:18 UTC,Proteaceae,Persoonia,Persoonia pinifolia,3.dicot,native
31/12/2019,2488549,2019-12-31 11:28:20 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
12/01/2020,2488549,2020-01-12 00:35:44 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
12/01/2020,2488549,2020-01-12 08:06:49 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
18/01/2020,2488549,2020-01-17 23:54:25 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
18/01/2020,2488549,2020-01-18 01:05:01 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
9/03/2020,2488549,2020-03-09 10:06:17 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
17/04/2020,2488549,2020-04-17 09:27:32 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
1/01/2021,2376854,2021-01-01 14:48:02 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
1/01/2021,2376854,2021-01-01 14:57:11 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
7/02/2021,2376854,2021-02-07 09:10:36 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
7/02/2021,2376854,2021-02-07 09:15:00 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
14/02/2021,2560596,2021-02-17 04:24:29 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
28/02/2021,2376854,2021-02-28 10:27:32 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
28/02/2021,2376854,2021-02-28 10:28:09 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
28/04/2021,4743351,2021-07-20 11:17:56 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
6/04/2021,4743351,2021-07-21 03:57:46 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
23/10/2021,2376854,2021-10-23 11:29:06 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
28/11/2021,4916136,2021-11-30 12:04:47 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
30/12/2021,3880468,2021-12-30 13:54:46 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
29/11/2019,5283632,2022-01-10 09:26:59 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
12/03/2022,4316885,2022-03-11 23:15:56 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
23/01/2022,2512752,2022-05-06 10:43:35 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
7/06/2022,1233583,2022-06-07 09:04:11 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
26/06/2022,2322306,2022-06-27 20:54:19 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
12/02/2023,4743351,2023-02-14 10:00:14 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
9/03/2023,1658043,2023-03-13 05:43:54 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
9/03/2023,1658043,2023-03-13 07:22:36 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
9/03/2023,1658043,2023-03-13 07:22:41 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
5/04/2023,1809954,2023-04-06 23:16:11 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
30/11/2023,3175896,2023-11-30 06:33:51 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
28/12/2023,7464766,2024-01-01 04:16:40 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
28/12/2023,7464766,2024-01-01 11:10:19 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
2/01/2024,1138587,2024-01-02 09:03:08 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
11/02/2024,4672448,2024-02-11 03:54:50 UTC,Proteaceae,Petrophile,Petrophile pulchella,3.dicot,native
9/03/2020,2488549,2020-03-09 10:04:40 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
26/04/2020,2488549,2020-04-26 01:47:27 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
16/08/2020,2512752,2020-08-16 08:54:13 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
3/07/2021,3313584,2021-07-08 10:47:40 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
28/11/2021,2376854,2021-11-30 04:44:05 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
13/11/2022,624851,2022-11-21 06:15:03 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
19/11/2022,6308282,2022-11-24 10:05:40 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
28/12/2022,2488549,2022-12-28 00:06:08 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
28/12/2022,2488549,2022-12-28 00:21:25 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
1/01/2023,2376854,2023-01-01 15:40:38 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
2/01/2023,2488549,2023-01-02 08:41:45 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
27/07/2023,6196075,2023-07-27 05:17:21 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
17/10/2023,2322306,2023-10-17 08:40:05 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
16/09/2023,745089,2023-11-07 06:10:48 UTC,Proteaceae,Petrophile,Petrophile sessilis,3.dicot,native
12/07/2020,2488549,2020-07-15 01:02:38 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
24/07/2020,2488549,2020-07-24 09:06:26 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
24/07/2020,2488549,2020-07-24 10:25:41 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
24/07/2020,2488549,2020-07-24 12:10:22 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
24/07/2020,2488549,2020-07-24 12:12:37 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
31/08/2020,793005,2020-09-06 08:04:09 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
13/09/2020,3627098,2020-09-18 21:50:58 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
3/07/2021,3978426,2021-07-03 06:50:32 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
29/08/2020,4743351,2021-07-25 06:45:57 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
29/08/2020,4743351,2021-07-25 10:37:36 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
2/09/2021,4887682,2021-09-02 09:58:55 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
4/09/2021,2215616,2021-09-16 22:27:02 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
3/10/2021,2488549,2021-10-03 10:50:06 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
12/10/2021,4743351,2021-10-14 11:00:55 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
29/11/2021,5194154,2021-11-29 04:46:06 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
30/11/2021,4916136,2021-11-30 11:13:38 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
4/08/2019,5283632,2022-01-13 11:46:27 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
22/05/2022,2488549,2022-05-22 11:46:23 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
6/08/2022,4743351,2022-08-08 11:13:12 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
14/08/2022,265090,2022-08-14 05:43:05 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
14/08/2022,3978191,2022-08-14 09:59:01 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
20/08/2022,3678274,2022-09-03 01:09:03 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
20/08/2022,3678274,2022-09-03 02:10:44 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
4/09/2022,3978191,2022-09-04 06:34:10 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
4/10/2022,4743351,2022-10-06 09:52:02 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
4/10/2022,4743351,2022-10-06 09:52:03 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
13/09/2013,69857,2023-05-07 05:15:54 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
2/07/2023,3936801,2023-07-01 23:19:30 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
20/07/2023,2531563,2023-07-20 09:00:41 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
30/07/2023,2325183,2023-07-30 09:24:48 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
29/07/2023,2650798,2023-07-30 10:54:45 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
16/08/2023,5869062,2023-08-16 09:11:59 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
20/08/2023,5150199,2023-08-24 12:53:59 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
3/09/2023,5194154,2023-09-05 04:26:07 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
6/09/2023,4916136,2023-09-06 05:21:39 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
24/09/2023,3978191,2023-09-24 07:25:13 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
20/09/2023,5435930,2023-09-25 12:15:25 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
7/09/2023,6516136,2023-10-11 00:53:05 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
10/08/2023,2379395,2023-12-05 05:48:13 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
2/01/2024,661392,2024-01-02 06:17:11 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
10/09/2023,4317345,2024-01-06 18:38:33 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
10/09/2023,4317345,2024-01-06 18:38:34 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
14/01/2024,7500688,2024-01-14 21:40:39 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
8/12/2023,6308847,2024-02-12 06:45:28 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
14/09/2022,745089,2024-03-29 04:10:46 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
23/09/2016,7789371,2024-04-05 04:44:16 UTC,Rutaceae,Phebalium,Phebalium squamulosum,3.dicot,native
23/09/2019,636550,2019-10-18 08:07:10 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
9/10/2004,2584563,2020-04-01 07:30:21 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
9/10/2004,2584563,2020-04-03 10:16:49 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
16/05/2020,2488549,2020-05-16 01:41:54 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
16/08/2019,64271,2020-05-23 00:17:33 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
11/08/1980,2851,2020-06-16 01:39:00 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
5/08/2020,3312793,2020-08-05 04:09:01 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
12/08/2020,447429,2020-08-14 10:31:31 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
16/08/2020,3328383,2020-08-16 07:37:22 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
8/09/2020,3408787,2020-09-10 06:40:55 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
13/09/2020,3627098,2020-09-18 21:42:21 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
27/07/2014,1613510,2021-04-08 05:22:39 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
25/06/2021,3197473,2021-06-25 05:09:15 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
3/07/2021,3978426,2021-07-03 06:52:04 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
3/07/2021,3978426,2021-07-03 07:00:16 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
3/07/2021,3978426,2021-07-03 07:04:26 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
13/07/2021,4095677,2021-07-14 08:07:50 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
29/08/2020,4743351,2021-07-25 12:03:22 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
29/08/2020,4743351,2021-07-25 12:03:27 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
18/08/2020,4743351,2021-07-26 10:27:10 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
7/07/2020,4743351,2021-08-02 00:24:29 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
6/09/2021,4887682,2021-09-06 09:17:06 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
30/08/2021,4916136,2021-09-19 13:25:58 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
22/09/2021,4916136,2021-09-23 13:36:05 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
27/09/2021,3978426,2021-09-27 03:37:38 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
28/09/2021,4916136,2021-09-28 10:56:07 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
8/10/2021,4916136,2021-10-08 13:38:44 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
30/09/2021,4916136,2021-10-23 11:33:15 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
31/08/2021,2665854,2021-10-24 04:35:28 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
4/08/2019,5283632,2022-01-13 08:22:11 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
16/05/2020,3408787,2022-02-15 17:50:53 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
15/07/1989,717200,2022-06-02 06:49:29 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
24/07/2022,1175154,2022-07-24 07:22:29 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
6/08/2022,4743351,2022-08-08 05:07:01 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
14/08/2022,3978191,2022-08-14 09:46:23 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
20/08/2022,3012594,2022-08-21 03:56:56 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
3/06/2017,5971295,2022-08-29 19:14:21 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
20/08/2022,3678274,2022-09-03 01:09:04 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
11/09/2022,1175154,2022-09-11 08:10:57 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
15/09/2022,3064544,2022-09-15 08:46:53 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
26/09/2022,3678274,2022-09-29 03:06:41 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
26/09/2022,3678274,2022-09-29 03:06:42 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
4/10/2022,4743351,2022-10-06 09:52:06 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
17/11/2022,2488549,2022-11-17 03:18:34 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
11/10/2022,6259435,2022-12-02 13:15:03 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
11/10/2022,6259435,2022-12-02 13:15:44 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
26/02/2023,4743351,2023-02-27 09:57:02 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
2/07/2023,3936801,2023-07-01 23:18:56 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
20/07/2023,4916136,2023-07-20 08:29:43 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
21/07/2023,6196075,2023-07-21 01:57:46 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
29/07/2023,2650798,2023-07-30 10:53:39 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
2/08/2023,2531563,2023-08-03 04:32:55 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
14/08/2023,4059674,2023-08-14 07:41:43 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
20/08/2023,5150199,2023-08-24 12:27:38 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
25/08/2023,6196075,2023-08-25 07:15:24 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
25/08/2023,4916136,2023-08-25 11:08:38 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
26/08/2023,1175154,2023-08-26 07:54:25 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
25/08/2023,2453859,2023-08-29 07:22:01 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
10/09/2023,3978191,2023-09-10 09:14:43 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
9/09/2023,7901906,2024-03-24 13:08:39 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
23/09/2016,7789371,2024-04-05 03:44:43 UTC,Rutaceae,Philotheca,Philotheca buxifolia,3.dicot,native
30/07/2022,149222,2022-07-30 02:31:11 UTC,Rutaceae,Philotheca,Philotheca hispidula,3.dicot,native
27/08/2023,149222,2023-08-27 01:29:18 UTC,Rutaceae,Philotheca,Philotheca hispidula,3.dicot,native
6/11/2021,2376854,2021-11-07 13:25:22 UTC,Rutaceae,Philotheca,Philotheca reichenbachii,3.dicot,native
15/09/2022,2488549,2022-09-15 01:11:11 UTC,Rutaceae,Philotheca,Philotheca reichenbachii,3.dicot,native
17/09/2022,2488549,2022-09-17 03:50:04 UTC,Rutaceae,Philotheca,Philotheca reichenbachii,3.dicot,native
17/09/2022,2488549,2022-09-17 03:51:36 UTC,Rutaceae,Philotheca,Philotheca reichenbachii,3.dicot,native
24/09/2022,2488549,2022-09-24 11:58:23 UTC,Rutaceae,Philotheca,Philotheca reichenbachii,3.dicot,native
24/09/2022,2488549,2022-09-24 11:58:36 UTC,Rutaceae,Philotheca,Philotheca reichenbachii,3.dicot,native
24/09/2022,2488549,2022-09-24 11:59:08 UTC,Rutaceae,Philotheca,Philotheca reichenbachii,3.dicot,native
2/11/2011,2991,2013-06-10 21:20:10 UTC,Rutaceae,Philotheca,Philotheca salsolifolia,3.dicot,native
8/09/2020,3408787,2020-09-10 05:19:13 UTC,Rutaceae,Philotheca,Philotheca salsolifolia,3.dicot,native
8/09/2020,3408787,2020-09-10 06:40:54 UTC,Rutaceae,Philotheca,Philotheca salsolifolia,3.dicot,native
